the following medications were added to your list,the following medications were added to your list
pre and perinatal history,pre and perinatal history
pravastatin 80 mg tablet  sig,pravastatin 80 mg tablet  sig
the following medications were changed for your upper gi bleed,the following medications were changed for your upper gi bleed
ppm site wound,ppm site wound
ppi,ppi
pregnancy is significant for,pregnancy is significant for
the following medications,the following medications
pregnancy remarkable for the following,pregnancy remarkable for the following
pregnancy review,pregnancy review
the following is your new medication regimen,the following is your new medication regimen
preliminary reportattending,preliminary reportattending
the following issues were addressed after transfer to the floor,the following issues were addressed after transfer to the floor
the following issues were addressed during his micu course,the following issues were addressed during his micu course
the following issues were addressed upon transfer to the floor,the following issues were addressed upon transfer to the floor
preliminary report impression,preliminary report impression
the following medicaiton changes were made,the following medicaiton changes were made
the following medication change was made,the following medication change was made
the following medication changes were made this admission,the following medication changes were made this admission
the following medication changes were made while you were here,the following medication changes were made while you were here
the following medication changes were therefore recommended,the following medication changes were therefore recommended
preliminary neuropathologic diagnosis,preliminary neuropathologic diagnosis
the following medication changes where made,the following medication changes where made
preliminary eeg from the icu,preliminary eeg from the icu
preliminary diagnosis 1,preliminary diagnosis 1
the following medication has been added to your regimen,the following medication has been added to your regimen
the following medication has been changed,the following medication has been changed
preliminary cytology,preliminary cytology
preliminary biopsy results were obtained and were as follows,preliminary biopsy results were obtained and were as follows
preliminarily transesophageal echocardiogram,preliminarily transesophageal echocardiogram
prelim report of g tube replacement,prelim report of g tube replacement
prelim rads read,prelim rads read
prelim radiology read,prelim radiology read
prelim path,prelim path
pregnancy was notable for,pregnancy was notable for
pregnancy was complicated by,pregnancy was complicated by
the following medication was added,the following medication was added
the following medication was discontinued,the following medication was discontinued
pregnancy significant for,pregnancy significant for
the following medications were changed in dose,the following medications were changed in dose
the following medications were continued,the following medications were continued
preliminary reportcomparison,preliminary reportcomparison
the hospital course during this interim is as follows,the hospital course during this interim is as follows
the following was prescribed,the following was prescribed
the following were made your medication regimen,the following were made your medication regimen
postoperative diagnoseis,postoperative diagnoseis
postoperative day 10,postoperative day 10
the following were negative,the following were negative
the following were positive,the following were positive
the following were the changes to your medications,the following were the changes to your medications
postoperative course was notbale for the following issues,postoperative course was notbale for the following issues
the goals for this patient,the goals for this patient
postoperative,postoperative
postop mri,postop mri
the grafts are as follows,the grafts are as follows
postop head ct,postop head ct
the hospital course by issues is as follows,the hospital course by issues is as follows
the hospital course was complicated by the following issues,the hospital course was complicated by the following issues
ppd negative,ppd negative
the hospital course was notable for the following,the hospital course was notable for the following
the hsod band,the hsod band
postop follow up,postop follow up
postop exam,postop exam
the impression is as follows,the impression is as follows
postop esophageal study,postop esophageal study
the infant emerged by vaginal delivery at 4,the infant emerged by vaginal delivery at 4
postop diagnosis,postop diagnosis
postop cxr,postop cxr
the infant is being discharged on four medications,the infant is being discharged on four medications
the infant managed from approximately 10 pm to 12,the infant managed from approximately 10 pm to 12
the infant received the following immunizations,the infant received the following immunizations
postnatal course by systems,postnatal course by systems
the infant was born at 11,the infant was born at 11
postoperative exam,postoperative exam
the following was noted in the icu,the following was noted in the icu
postoperative fever,postoperative fever
postoperative issues,postoperative issues
the following medications were continued at their previous dose,the following medications were continued at their previous dose
ppd,ppd
the following medications were held on discharge,the following medications were held on discharge
the following medications were started during this admission,the following medications were started during this admission
the following medications were started on this admission,the following medications were started on this admission
pot,pot
the following medications were stopped during your admission,the following medications were stopped during your admission
postpericardiocentesis,postpericardiocentesis
the following meds are new,the following meds are new
the following meds were changed,the following meds were changed
the following meds were not changed,the following meds were not changed
the following meidcation chnages were made,the following meidcation chnages were made
postoperative troponin elevation,postoperative troponin elevation
postoperative medications,postoperative medications
the following new medications have been prescribed,the following new medications have been prescribed
postoperative labs as follows,postoperative labs as follows
postoperative labs are as follows,postoperative labs are as follows
the following new medications have been started,the following new medications have been started
the following new medications were started,the following new medications were started
the following other issues were addressed during his stay,the following other issues were addressed during his stay
postoperative labs,postoperative labs
the following perninant changes were made to your medications,the following perninant changes were made to your medications
the following prescribed,the following prescribed
the following problems were managed during this admission,the following problems were managed during this admission
the following procedures were performed,the following procedures were performed
the following serologies were sent,the following serologies were sent
the following tests are pending at the time of discharge,the following tests are pending at the time of discharge
the following urine cultures were collected and were negative,the following urine cultures were collected and were negative
postoperative laboratories,postoperative laboratories
preliminary reportattending physician,preliminary reportattending physician
the following is a summary of the care that i provided,the following is a summary of the care that i provided
the first electrocardiogram at 3,the first electrocardiogram at 3
the following appointments have been scheduled previously,the following appointments have been scheduled previously
the following appointment was already scheduled for you,the following appointment was already scheduled for you
preoperative meds,preoperative meds
the following appointment was made for you,the following appointment was made for you
the following appointment was previously scheduled for you,the following appointment was previously scheduled for you
the following appointments,the following appointments
the following appointments are scheduled for you,the following appointments are scheduled for you
preoperative labs are as follows,preoperative labs are as follows
preoperative laboratory workup,preoperative laboratory workup
preoperative laboratory work was as follows,preoperative laboratory work was as follows
preoperative laboratory work as follows,preoperative laboratory work as follows
the following appointments have been previously scheduled,the following appointments have been previously scheduled
the following appointments have been scheduled for,the following appointments have been scheduled for
preoperative laboratory results,preoperative laboratory results
the following appointments have been scheduled for you,the following appointments have been scheduled for you
preoperative laboratory assessment,preoperative laboratory assessment
the following are recommendations from your neurosurgery team,the following are recommendations from your neurosurgery team
the following appointments were in the system,the following appointments were in the system
preoperative laboratories on admission were as follows,preoperative laboratories on admission were as follows
preoperative laboratories as follows,preoperative laboratories as follows
the following appointments were previously made,the following appointments were previously made
the following appointments were scheduled for you previously,the following appointments were scheduled for you previously
the following are changes to your medications,the following are changes to your medications
preoperative lab work,preoperative lab work
preoperative lab values,preoperative lab values
preoperative lab data,preoperative lab data
the following are new medications that you should start taking,the following are new medications that you should start taking
preoperative evaluation,preoperative evaluation
the following are pending,the following are pending
preoperative ekg,preoperative ekg
preoperative echocardiogram showed the following,preoperative echocardiogram showed the following
the following appointment that has been scheduled for you,the following appointment that has been scheduled for you
preoperative pulse exam,preoperative pulse exam
preoperative radiologic studies,preoperative radiologic studies
preoperative status and diagnosis,preoperative status and diagnosis
pressure measurements,pressure measurements
pressors stopped 6,pressors stopped 6
presenting rhythm,presenting rhythm
presenting illness,presenting illness
the follow changes were made to your medications,the follow changes were made to your medications
the follow medications were changed,the follow medications were changed
presentation physical exam,presentation physical exam
the following addition was made to your medications,the following addition was made to your medications
present weight,present weight
the following additions have been made to your medication list,the following additions have been made to your medication list
present ob history,present ob history
the following adjustments were made to your medication regimen,the following adjustments were made to your medication regimen
present medications,present medications
present illnesses include,present illnesses include
the following adjustments were made to your medications,the following adjustments were made to your medications
the following antibiotics were started,the following antibiotics were started
prescriptions on discharge,prescriptions on discharge
prescriptions for medications,prescriptions for medications
prescription medications,prescription medications
prescribed medications in past,prescribed medications in past
the following appointment had been made for you,the following appointment had been made for you
the following appointment has already been scheduled,the following appointment has already been scheduled
prescribed,prescribed
prepericardiocentesis,prepericardiocentesis
prepatellar bursitis,prepatellar bursitis
prepartum and postpartum history,prepartum and postpartum history
preparation for the operating room,preparation for the operating room
the following appointment is to get another line placed,the following appointment is to get another line placed
preoperatively his laboratories were as follows,preoperatively his laboratories were as follows
the following are recommendations from neurosurgery,the following are recommendations from neurosurgery
the following are the appointments we have arranged for you,the following are the appointments we have arranged for you
the following is a list of discharge medications,the following is a list of discharge medications
the following changes were made to your emdications,the following changes were made to your emdications
the following changes to your home medications,the following changes to your home medications
prenatal labs are as follows,prenatal labs are as follows
prenatal laboratory values,prenatal laboratory values
the following changes to your medication have been made,the following changes to your medication have been made
prenatal laboratory studies significant as follows,prenatal laboratory studies significant as follows
the following changes to your medication regimen,the following changes to your medication regimen
the following changes to your medications,the following changes to your medications
the following changes to your medicatoins were made,the following changes to your medicatoins were made
the following changes were added to your medications,the following changes were added to your medications
the following changes were made,the following changes were made
prenatal hx,prenatal hx
the following changes were made during this hospitalization,the following changes were made during this hospitalization
the following changes were made in your medication regimen,the following changes were made in your medication regimen
the following changes were made to her medication list,the following changes were made to her medication list
prenatal and postnatal course,prenatal and postnatal course
the following are your discharge instructions,the following are your discharge instructions
prenatal  screens,prenatal  screens
premier pediatrician,premier pediatrician
the following changes were made to your medicatons,the following changes were made to your medicatons
preliminary reporttechnique,preliminary reporttechnique
preliminary reportprocedure performed,preliminary reportprocedure performed
the following changes were made to your outpatient regimen,the following changes were made to your outpatient regimen
preliminary reportprocedure,preliminary reportprocedure
the following changes were made your medications,the following changes were made your medications
the following chlamydia pneumonia serology was returned,the following chlamydia pneumonia serology was returned
the following chnages have been made to your medications,the following chnages have been made to your medications
the following have already been scheduled for you,the following have already been scheduled for you
the following immunizations are recommended,the following immunizations are recommended
the following information is regarding your brain injury,the following information is regarding your brain injury
the following instructions are related to your recent surgery,the following instructions are related to your recent surgery
prenatal labs as follows,prenatal labs as follows
the following changes to medications have been made,the following changes to medications have been made
prenatal labs included,prenatal labs included
prenatal labs were as follows,prenatal labs were as follows
the following are your new medications,the following are your new medications
preoperative data,preoperative data
the following are your recommendations from neurosurgery,the following are your recommendations from neurosurgery
preoperative course,preoperative course
the following chanes were made to your medications,the following chanes were made to your medications
preoperative and preadmission medications,preoperative and preadmission medications
preoperative  diagnosis,preoperative  diagnosis
preop mri,preop mri
the following changes are done for your medications,the following changes are done for your medications
preop labs were as follows,preop labs were as follows
the following changes are made to your medication list,the following changes are made to your medication list
the following changes has been made to your medications,the following changes has been made to your medications
the following changes have been made in your medication regimen,the following changes have been made in your medication regimen
preop laboratory,preop laboratory
preop,preop
prenatalscreens,prenatalscreens
prenatal screens were normal,prenatal screens were normal
prenatal screens were complete and unremarkable,prenatal screens were complete and unremarkable
the following changes have been made to your medication,the following changes have been made to your medication
prenatal screens were,prenatal screens were
prenatal screens as follows,prenatal screens as follows
prenatal screens are as follows,prenatal screens are as follows
the following changes have been made to your medication list,the following changes have been made to your medication list
the following changes have been made to your medication record,the following changes have been made to your medication record
the following changes have been made with your medications,the following changes have been made with your medications
the following changes have been made your medications,the following changes have been made your medications
prenatal meds,prenatal meds
prenatal medications,prenatal medications
prenatal maternal screens,prenatal maternal screens
right thigh,right thigh
major events,major events
on this admission,on this admission
ct of the pelvis with and without intravenous contrast,ct of the pelvis with and without intravenous contrast
ct of the pelvis with iv and enteral contrast,ct of the pelvis with iv and enteral contrast
ct of the pelvis with iv and oral contrast,ct of the pelvis with iv and oral contrast
ct of the pelvis with no contrast,ct of the pelvis with no contrast
ct of the pelvis with oral without and with iv contrast,ct of the pelvis with oral without and with iv contrast
ct of the pelvis without intravenous or oral contrast,ct of the pelvis without intravenous or oral contrast
ct of the pelvis without iv or oral contrast,ct of the pelvis without iv or oral contrast
ct of the pelvis without oral or iv contrast,ct of the pelvis without oral or iv contrast
ct of the sinuses,ct of the sinuses
ct of the sinuses and maxillofacial bones,ct of the sinuses and maxillofacial bones
ct of the spine,ct of the spine
ct of the thoracic spine,ct of the thoracic spine
ct of the thoracic spine without iv contrast,ct of the thoracic spine without iv contrast
ct of the thorax with iv contrast,ct of the thorax with iv contrast
ct of the torso,ct of the torso
ct of the torso with and without contrast,ct of the torso with and without contrast
ct on admition,ct on admition
ct orbits without contrast,ct orbits without contrast
ct osh,ct osh
ct osseous skeleton,ct osseous skeleton
ct of the pelvis with and without iv contrast,ct of the pelvis with and without iv contrast
ct of the pelvis following intravenous contrast,ct of the pelvis following intravenous contrast
chronic pancretitis,chronic pancretitis
ct of the pelvis and bilateral femurs,ct of the pelvis and bilateral femurs
ct of the abdomen without iv contrast technique,ct of the abdomen without iv contrast technique
ct of the abdomen without iv or oral contrast,ct of the abdomen without iv or oral contrast
ct of the abdomen without oral or iv contrast,ct of the abdomen without oral or iv contrast
ct of the brain without and with intravenous contrast,ct of the brain without and with intravenous contrast
ct of the cervical spine with coronal and sagittal reformations,ct of the cervical spine with coronal and sagittal reformations
ct of the cervical spine without contrast,ct of the cervical spine without contrast
ct of the cervical spine without intravenous contrast,ct of the cervical spine without intravenous contrast
ct of the chest and abdomen,ct of the chest and abdomen
ct of the chest noncontrast,ct of the chest noncontrast
ct of the face,ct of the face
ct of the head and neck,ct of the head and neck
ct of the head at outside hospital,ct of the head at outside hospital
ct of the head without and with intravenous contrast,ct of the head without and with intravenous contrast
ct of the head without and with iv contrast,ct of the head without and with iv contrast
ct of the left shoulder without iv contrast,ct of the left shoulder without iv contrast
ct of the lower extemity,ct of the lower extemity
ct of the lumbar spine without contrast,ct of the lumbar spine without contrast
ct of the lumbar spine without iv contrast,ct of the lumbar spine without iv contrast
ct of the neck,ct of the neck
ct pulmonary angiogram,ct pulmonary angiogram
ct r femur,ct r femur
ct r knee,ct r knee
ct read from osh,ct read from osh
ct studies,ct studies
ct thorax without iv contrast,ct thorax without iv contrast
ct tls spine,ct tls spine
ct torso 6,ct torso 6
ct torso impression,ct torso impression
ct torso with intravenous contrast,ct torso with intravenous contrast
ct torso without iv contrast technique,ct torso without iv contrast technique
ct torsoe,ct torsoe
ct torson,ct torson
ct tspine,ct tspine
ct upper extremity without contrast,ct upper extremity without contrast
ct vascular,ct vascular
ct venogram,ct venogram
ct venography,ct venography
ct venography of the head,ct venography of the head
ct without contrast of head,ct without contrast of head
ct_head,ct_head
cta abd,cta abd
cta abdomen pelvis,cta abdomen pelvis
ct spine osh,ct spine osh
ct sinuses,ct sinuses
ct scans,ct scans
ct scan of c spine,ct scan of c spine
ct recon of spine,ct recon of spine
ct reformations,ct reformations
ct report below,ct report below
ct rue,ct rue
ct scan date,ct scan date
ct scan hemorrhage,ct scan hemorrhage
ct scan impression,ct scan impression
ct scan obtained,ct scan obtained
ct scan of chest,ct scan of chest
ct scan phone,ct scan phone
ct scan of her head showed,ct scan of her head showed
ct scan of neck,ct scan of neck
ct scan of pelvis,ct scan of pelvis
ct scan of the abdomen,ct scan of the abdomen
ct scan of the abdomen and pelvis,ct scan of the abdomen and pelvis
ct scan of the abdomen shows,ct scan of the abdomen shows
ct scan of the chest,ct scan of the chest
ct scan osh,ct scan osh
ct of the abdomen without intravenous or oral contrast,ct of the abdomen without intravenous or oral contrast
ct of the abdomen with oral contrast only,ct of the abdomen with oral contrast only
ct of the abdomen with oral contrast,ct of the abdomen with oral contrast
ct guided localization,ct guided localization
ct cerebral perfusion,ct cerebral perfusion
ct cervical spine without intravenous contrast,ct cervical spine without intravenous contrast
ct chest angio,ct chest angio
ct chest of the with and without intravenous contrast,ct chest of the with and without intravenous contrast
ct chest on admission,ct chest on admission
ct chest with and without contrast,ct chest with and without contrast
ct chest with contrast and reconstructions,ct chest with contrast and reconstructions
ct cystogram,ct cystogram
ct demonstrated the following,ct demonstrated the following
ct elbow,ct elbow
ct enterogram,ct enterogram
ct enterography,ct enterography
ct examination of the right shoulder,ct examination of the right shoulder
ct face,ct face
ct face without iv contrast,ct face without iv contrast
ct facial bones,ct facial bones
ct guided biopsy,ct guided biopsy
ct guided cholecystostomy tube revision,ct guided cholecystostomy tube revision
ct guided drainage,ct guided drainage
ct cerebral angiogram,ct cerebral angiogram
ct brain without contrast,ct brain without contrast
ct brain wet read,ct brain wet read
ct angiography of the neck and head,ct angiography of the neck and head
ct and mris,ct and mris
ct angio neck,ct angio neck
ct angiogram abdomen,ct angiogram abdomen
ct angiogram head,ct angiogram head
ct angiogram neck,ct angiogram neck
ct angiogram of the abdomen with contrast,ct angiogram of the abdomen with contrast
ct angiogram of the neck with iv contrast,ct angiogram of the neck with iv contrast
ct angiography chest,ct angiography chest
ct arm,ct arm
ct brain perfusion,ct brain perfusion
ct arteriogram,ct arteriogram
ct arteriogram with iv contrast,ct arteriogram with iv contrast
ct at presentation,ct at presentation
ct bilateral feet,ct bilateral feet
ct bones without contrast,ct bones without contrast
ct brain at admission,ct brain at admission
ct brain at presentation,ct brain at presentation
ct brain initial,ct brain initial
ct guided gall bladder drainage,ct guided gall bladder drainage
ct hd,ct hd
ct of the abdomen with oral and intravenous contrast,ct of the abdomen with oral and intravenous contrast
ct head 24hrs post tpa,ct head 24hrs post tpa
ct of abd,ct of abd
ct of abdomen findings,ct of abdomen findings
ct of abdomen with contrast,ct of abdomen with contrast
ct of abdomen with iv contrast,ct of abdomen with iv contrast
ct of abdomen without iv contrast,ct of abdomen without iv contrast
ct of chest with and without iv contrast,ct of chest with and without iv contrast
ct of chest with iv contrast,ct of chest with iv contrast
ct of chest with no iv contrast,ct of chest with no iv contrast
ct of head without and with contrast,ct of head without and with contrast
ct of pelvis with iv contrast,ct of pelvis with iv contrast
ct of pelvis with no iv contrast administration,ct of pelvis with no iv contrast administration
ct of right femur,ct of right femur
ct of the abd,ct of the abd
ct of the abdomen after administration of oral and iv contrast,ct of the abdomen after administration of oral and iv contrast
ct of the abdomen and ct angiogram,ct of the abdomen and ct angiogram
ct of the abdomen and pelvis with contrast,ct of the abdomen and pelvis with contrast
ct of the abdomen and pelvis without contrast,ct of the abdomen and pelvis without contrast
ct of the abdomen following contrast,ct of the abdomen following contrast
ct of the abdomen with iv and enteral contrast,ct of the abdomen with iv and enteral contrast
ct neck without contrast,ct neck without contrast
ct neck with contrast,ct neck with contrast
ct neck on admission,ct neck on admission
ct l spine,ct l spine
ct head 6,ct head 6
ct head 9,ct head 9
ct head before and after iv contrast,ct head before and after iv contrast
ct head from osh,ct head from osh
ct head outside hospital,ct head outside hospital
ct head p iv tpa,ct head p iv tpa
ct head without and with contrast,ct head without and with contrast
ct l lower extremity,ct l lower extremity
ct l spine and t spine,ct l spine and t spine
ct neck and chest,ct neck and chest
ct left shoulder,ct left shoulder
ct left shoulder without contrast,ct left shoulder without contrast
ct left wrist,ct left wrist
ct lower extremities,ct lower extremities
ct lower extremity,ct lower extremity
ct lumbar spine,ct lumbar spine
ct lung bases,ct lung bases
ct maxillofacial,ct maxillofacial
cta aorta runoff,cta aorta runoff
cta cap,cta cap
cta chest and abd,cta chest and abd
date of transfer to newborn nursery,date of transfer to newborn nursery
daily recommendations,daily recommendations
daily report,daily report
daily weight,daily weight
danger sign contact,danger sign contact
data  on  admission,data  on  admission
data at admission to floor,data at admission to floor
data from the outside hospital,data from the outside hospital
data on transfer to floors,data on transfer to floors
data on transfer to the medicine service,data on transfer to the medicine service
data upon transfer to floor,data upon transfer to floor
date and time of death,date and time of death
date at time of transfer,date at time of transfer
date at time of transfer to newborn nursery,date at time of transfer to newborn nursery
date of anticpated transfer,date of anticpated transfer
date of consultation,date of consultation
date of deceased,date of deceased
date of discharge from nicu,date of discharge from nicu
date of exam,date of exam
date of interim dictation,date of interim dictation
cytomegalovirus hepatitis,cytomegalovirus hepatitis
cytology rul mass,cytology rul mass
cytology pleural fluid,cytology pleural fluid
cxr post procedure,cxr post procedure
cxr ap,cxr ap
cxr approved,cxr approved
cxr for picc placement,cxr for picc placement
cxr from osh,cxr from osh
cxr line placement,cxr line placement
cxr on admission impression,cxr on admission impression
cxr on day of discharge,cxr on day of discharge
cxr portable,cxr portable
cxr single portable upright chest radiograph,cxr single portable upright chest radiograph
cytology of biliary stricture,cytology of biliary stricture
cxr supine,cxr supine
cxray,cxray
cy head,cy head
cystoscopy operative report,cystoscopy operative report
cytogenetic analysis,cytogenetic analysis
cytogenetic studies,cytogenetic studies
cytology from bal,cytology from bal
cytology from pleural fluid,cytology from pleural fluid
date of interim summary discharge,date of interim summary discharge
date of transfer to surgery,date of transfer to surgery
cxr abd,cxr abd
date of transfer to the well baby nursery,date of transfer to the well baby nursery
dd added 11,dd added 11
debe dejar de tomar,debe dejar de tomar
debe empezar tomando,debe empezar tomando
debe seguir tomando,debe seguir tomando
decadron taper,decadron taper
decompensated diastolic congestive heart failure,decompensated diastolic congestive heart failure
decrease hematocrit,decrease hematocrit
decrease the dose of phenytoin as follows,decrease the dose of phenytoin as follows
decreased ejection fraction,decreased ejection fraction
decreased level of consciousness,decreased level of consciousness
decreased mental status,decreased mental status
decreased mobility,decreased mobility
decreasing,decreasing
decubitus and supine view of the abdomen,decubitus and supine view of the abdomen
decubitus ulcers,decubitus ulcers
dedicated chest ct with intravenous contrast,dedicated chest ct with intravenous contrast
deep breathing and coughing,deep breathing and coughing
deep vein thromboses,deep vein thromboses
deep vein thrombosis,deep vein thrombosis
dc vs,dc vs
dc physical exam,dc physical exam
dc labs,dc labs
day as needed for fever or pain,day as needed for fever or pain
date of transfer to vascular service,date of transfer to vascular service
daughter involved in her care,daughter involved in her care
daughter reports that she woke her father up around 8,daughter reports that she woke her father up around 8
day 1,day 1
day 2,day 2
day 2 icu,day 2 icu
day 3,day 3
day after admission cbc,day after admission cbc
day for 13 days,day for 13 days
dc date labs,dc date labs
day for 7 days,day for 7 days
day of code blue,day of code blue
day of death,day of death
day of discharge exam,day of discharge exam
day of surgery labs,day of surgery labs
day one after cath,day one after cath
day two after cath,day two after cath
dbt php program,dbt php program
cxr abdomenl,cxr abdomenl
cxr 11,cxr 11
cta chest from outside hospital,cta chest from outside hospital
cultures showed,cultures showed
cta of the thoracic aorta,cta of the thoracic aorta
cta perfusion,cta perfusion
cta post evar,cta post evar
cta prelim,cta prelim
cta then obtained,cta then obtained
cta was obtained,cta was obtained
cta wet read,cta wet read
cta which demonstrated,cta which demonstrated
ctabd,ctabd
ctchest,ctchest
ctest,ctest
ctropnt,ctropnt
ctu impression,ctu impression
cultres,cultres
cultures and microbiology,cultures and microbiology
cultures as follows,cultures as follows
cultures data,cultures data
cultures neg to date,cultures neg to date
cultures obtained on admission and hospital day 1 for fevers,cultures obtained on admission and hospital day 1 for fevers
cta of the pelvis,cta of the pelvis
cta of the neck and head,cta of the neck and head
cta of the chest and abdomen,cta of the chest and abdomen
cta head on admission,cta head on admission
cta chest osh,cta chest osh
cta chest prelim read,cta chest prelim read
cta chest with and without intravenous contrast,cta chest with and without intravenous contrast
cta chest with contrast,cta chest with contrast
cta chest with iv gadolinium,cta chest with iv gadolinium
cta examination,cta examination
cta from osh,cta from osh
cta head impression,cta head impression
cta head scan,cta head scan
cta of the aorta,cta of the aorta
cta head with and without contrast,cta head with and without contrast
cta images,cta images
cta left arm,cta left arm
cta lower extremities,cta lower extremities
cta measurements,cta measurements
cta neck and head,cta neck and head
cta of head and neck,cta of head and neck
cta of pelvis,cta of pelvis
cultures pending,cultures pending
current access,current access
cxr 1 view,cxr 1 view
current admission medications,current admission medications
current medications on transfer to the floor,current medications on transfer to the floor
current outpatient medications,current outpatient medications
current physical exam as follows,current physical exam as follows
current plan per disposition,current plan per disposition
current problems during hospital stay,current problems during hospital stay
current problems in hospital stay,current problems in hospital stay
current pulmonary medications include,current pulmonary medications include
current recommendations,current recommendations
current recommendations at discharge,current recommendations at discharge
current ros on transfer to omed,current ros on transfer to omed
current studies in house,current studies in house
current treatment,current treatment
current vent settings,current vent settings
current vent settings are,current vent settings are
current vital signs,current vital signs
cv and resp,cv and resp
cv rhytym,cv rhytym
cva,cva
cxfr,cxfr
current medications on transfer to medical floor,current medications on transfer to medical floor
current medications on discharge,current medications on discharge
current medication on admission,current medication on admission
current diagnosis,current diagnosis
current anatomy,current anatomy
current assessment and plan,current assessment and plan
current autonomic neurology recommendations,current autonomic neurology recommendations
current care recommendation,current care recommendation
current care recommendations,current care recommendations
current condition at discharge,current condition at discharge
current condition by problem,current condition by problem
current condition on discharge,current condition on discharge
current exam at discharge,current exam at discharge
current medication list,current medication list
current examination,current examination
current feeds,current feeds
current hardware,current hardware
current interim discharge diagnoses,current interim discharge diagnoses
current issues are the following,current issues are the following
current mediations,current mediations
current medical problems,current medical problems
current medication,current medication
ct and ctp of head,ct and ctp of head
ct airways,ct airways
ct abm,ct abm
concerning arf,concerning arf
comparsion,comparsion
compartment syndrome,compartment syndrome
complete course of antibiotics,complete course of antibiotics
complete hospital course,complete hospital course
completion of hospital course,completion of hospital course
compliance,compliance
complicated medical icu course,complicated medical icu course
complicated urinary tract infection,complicated urinary tract infection
complicated uti,complicated uti
complication,complication
complications addresssed during this admission include,complications addresssed during this admission include
complications and delivery course,complications and delivery course
complications during stay,complications during stay
components implanted,components implanted
compression seen on imaging without neurological deficits,compression seen on imaging without neurological deficits
compression stockings,compression stockings
computed tomography,computed tomography
computerized tomography scan,computerized tomography scan
concern for possible c diff colitis,concern for possible c diff colitis
comparison studies on pacs archive,comparison studies on pacs archive
comparison mr study,comparison mr study
comparison is made to the prior study of the same day from 02,comparison is made to the prior study of the same day from 02
comfort care,comfort care
color doppler and spectral analysis of the left kidney,color doppler and spectral analysis of the left kidney
color doppler and spectral analysis of the right kidney,color doppler and spectral analysis of the right kidney
color doppler and spectral waveform analysis,color doppler and spectral waveform analysis
color doppler spectral analysis,color doppler spectral analysis
color flow and doppler analysis,color flow and doppler analysis
colostomy care,colostomy care
comaprison,comaprison
come to the emergency room if you have,come to the emergency room if you have
comment on attending review,comment on attending review
comparison is made to a ct examination performed at 1,comparison is made to a ct examination performed at 1
comments on attening review,comments on attening review
comminuted r it fx,comminuted r it fx
communciations,communciations
communication issues,communication issues
communication was primarily with his wife,communication was primarily with his wife
communication with family,communication with family
community acquired pneumonia,community acquired pneumonia
comparison films,comparison films
concerning anemia,concerning anemia
concerning cardiovascular issues,concerning cardiovascular issues
colonsocopy,colonsocopy
concerning episodes of hematemesis before admission,concerning episodes of hematemesis before admission
concerning nutrition,concerning nutrition
concerning renal issues,concerning renal issues
concerning respiratory issues,concerning respiratory issues
concerning uti,concerning uti
concise summary and hospital course,concise summary and hospital course
concise summary of hospital course as follows,concise summary of hospital course as follows
concise summary of hospital course on the medicine floor,concise summary of hospital course on the medicine floor
concise summary of hospital stay,concise summary of hospital stay
concise summary of injuries,concise summary of injuries
cond,cond
condition  on discharge,condition  on discharge
condition and discharge,condition and discharge
condition at dictation,condition at dictation
condition at discharge by issue,condition at discharge by issue
condition at interim discharge summary,condition at interim discharge summary
condition at interim study,condition at interim study
condition at interim summary,condition at interim summary
condition at summary,condition at summary
condition at the end of this interim summary,condition at the end of this interim summary
concerning nonketotic hyperosmolar state,concerning nonketotic hyperosmolar state
concerning neurologic issues,concerning neurologic issues
concerning infectious disease,concerning infectious disease
concerning his history of dyslipidemia,concerning his history of dyslipidemia
concerning hematologic issues,concerning hematologic issues
concerning his altered mental status,concerning his altered mental status
concerning his cardiovascular disease,concerning his cardiovascular disease
concerning his cardiovascular issues,concerning his cardiovascular issues
concerning his chronic renal failure,concerning his chronic renal failure
concerning his elevated troponin on admission,concerning his elevated troponin on admission
concerning his fever,concerning his fever
concerning his fever on this admission,concerning his fever on this admission
concerning his hypertension,concerning his hypertension
concerning hypertension,concerning hypertension
concerning his hypertensive emergency,concerning his hypertensive emergency
concerning his hypothyroidism,concerning his hypothyroidism
concerning his id issues,concerning his id issues
concerning his ms change,concerning his ms change
concerning his pump function,concerning his pump function
concerning his recent resp history,concerning his recent resp history
concerning his respiratory failure,concerning his respiratory failure
concerning his rhythm,concerning his rhythm
color doppler and spectral analysis,color doppler and spectral analysis
colonic obstruction,colonic obstruction
condition at the time of this discharge summary,condition at the time of this discharge summary
cmv viral load,cmv viral load
clinic phone number,clinic phone number
clinical course by system,clinical course by system
clinical diagnosis and data,clinical diagnosis and data
clinically deteriorated,clinically deteriorated
clinicians,clinicians
cll,cll
cll history,cll history
clonus,clonus
clostridium difficile infection,clostridium difficile infection
clostridium difficile toxin,clostridium difficile toxin
clostridium difficle,clostridium difficle
clostridium dificile diarrhea,clostridium dificile diarrhea
clostrium difficile gastroenteritis,clostrium difficile gastroenteritis
clotting labs,clotting labs
cml,cml
cmml,cmml
cmp,cmp
cmr,cmr
cmr technical information,cmr technical information
cleft palate,cleft palate
clean around the stoma,clean around the stoma
clavicle,clavicle
cipro,cipro
chronic recurrent pe,chronic recurrent pe
chronic renal insufficiency issues,chronic renal insufficiency issues
chronic systolic chf,chronic systolic chf
chronic systolic congestive heart failure,chronic systolic congestive heart failure
chronic systolic right heart failure,chronic systolic right heart failure
chronological events,chronological events
